text,label
"From twg@insiq.us  Sat Sep  7 22:05:34 2002
Return-Path: <twg@insiq.us>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 8553716FA4
	for <zzzz@localhost>; Sat,  7 Sep 2002 21:57:29 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sat, 07 Sep 2002 21:57:29 +0100 (IST)
Received: from mail1.insuranceiq.com (host66.insuranceiq.com
    [65.217.159.66] (may be forged)) by dogma.slashnull.org (8.11.6/8.11.6)
    with ESMTP id g86MYQC26341 for <zzzz@jmason.org>; Fri, 6 Sep 2002 23:34:26
    +0100
Received: from mail pickup service by mail1.insuranceiq.com with Microsoft
    SMTPSVC; Fri, 6 Sep 2002 18:35:32 -0400
Subject: We Buy Renewal Commissions
To: <zzzz@spamassassin.taint.org>
Date: Fri, 6 Sep 2002 18:35:32 -0400
From: ""IQ - TWG"" <twg@insiq.us>
Message-Id: <23c7401c255f5$b58fe4d0$6b01a8c0@insuranceiq.com>
MIME-Version: 1.0
Thread-Index: AcJV3XCu+ev38WV8QJCAW3yqGKEMXw==
X-Mailer: Microsoft CDO for Windows 2000
X-Mimeole: Produced By Microsoft MimeOLE V5.50.4522.1200
Content-Class: urn:content-classes:message
X-Originalarrivaltime: 06 Sep 2002 22:35:32.0359 (UTC) FILETIME=[B5B39970:01C255F5]
Content-Type: multipart/alternative; boundary=""----=_NextPart_000_0007_01C255BB.E99F1F00""

This is a multi-part message in MIME format.

------=_NextPart_000_0007_01C255BB.E99F1F00
Content-Type: text/plain;
	charset=""Windows-1252""
Content-Transfer-Encoding: 7bit

 If you need capital for your business or want to know how much it's
worth,
 Call Us Today!

Tap the hidden value of your business 
and get the cash you need today.

You've got money coming to you. But because it's in the form of renewal
commissions, it comes slowly. A little every year.

We're TWG Capital. We help turn your renewal commissions into immediate
cash - cash you can use any way you see fit. We are currently purchasing
renewal commissions from the ",1
"From KV4nWPbovS0LLVR@sky.seed.net.tw  Sat Sep  7 22:05:37 2002
Return-Path: <KV4nWPbovS0LLVR@sky.seed.net.tw>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id E909E16FA5
	for <zzzz@localhost>; Sat,  7 Sep 2002 21:57:32 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sat, 07 Sep 2002 21:57:32 +0100 (IST)
Received: from john000 ([202.64.208.252]) by dogma.slashnull.org
    (8.11.6/8.11.6) with SMTP id g87010C28948 for <webmaster@efi.ie>;
    Sat, 7 Sep 2002 01:01:00 +0100
Date: Sat, 7 Sep 2002 01:01:00 +0100
Received: from titan by ara.seed.net.tw with SMTP id Hj5t3pNT4kz68k;
    Sat, 07 Sep 2002 07:51:45 +0800
Message-Id: <YOxIduD@iris.seed.net.tw>
From: marketing@securepro.com.hk
To: AGRICULTURE@dogma.slashnull.org, SPAIN.TXT@dogma.slashnull.org,
	SWITZERLAND.TXT@dogma.slashnull.org, TAIWAN.TXT@dogma.slashnull.org,
	UNITED.KINGDOM.TXT@dogma.slashnull.org,
	UNITED.STATES.TXT@dogma.slashnull.org,
	AGRICULTURE@dogma.slashnull.org, AUSTRALIA.TXT@dogma.slashnull.org,
	AUSTRIA.TXT@dogma.slashnull.org, BELGIUM.TXT@dogma.slashnull.org,
	CANADA.TXT@dogma.slashnull.org, CASINO-MAIL.TXT@dogma.slashnull.org,
	CHINA.TXT@dogma.slashnull.org, DENMARK.TXT@dogma.slashnull.org,
	FINLAND.TXT@dogma.slashnull.org, FRANCE.TXT@dogma.slashnull.org,
	GERMANY.TXT@dogma.slashnull.org, GREECE.TXT@dogma.slashnull.org,
	HUNGARY.TXT@dogma.slashnull.org, IRELAND.TXT@dogma.slashnull.org,
	ISRAEL.TXT@dogma.slashnull.org, ITALY.TXT@dogma.slashnull.org,
	JAPAN.TXT@dogma.slashnull.org, KOREA.TXT@dogma.slashnull.org (SOUTH),
	MEXICO.TXT@dogma.slashnull.org, NETHERLANDS.TXT@dogma.slashnull.org,
	NEW.ZEALAND.TXT@dogma.slashnull.org, NORWAY.TXT@dogma.slashnull.org,
	PUERTO.RICO.TXT@dogma.slashnull.org,
	SINGAPORE.TXT@dogma.slashnull.org,
	SOUTH.AFRICA.TXT@dogma.slashnull.org, COMPANIES@dogma.slashnull.org,
	DRUGS@dogma.slashnull.org, ELECTR",1
"From iiu-admin@taint.org  Sat Sep  7 22:05:49 2002
Return-Path: <iiu-admin@taint.org>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 08A4916F22
	for <zzzz@localhost>; Sat,  7 Sep 2002 21:57:45 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sat, 07 Sep 2002 21:57:45 +0100 (IST)
Received: from dogma.slashnull.org (localhost [127.0.0.1]) by
    dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g874l2C06886 for
    <zzzz-list-admin-iiu@jmason.org>; Sat, 7 Sep 2002 05:47:02 +0100
Received: from linux.local ([213.9.248.135]) by dogma.slashnull.org
    (8.11.6/8.11.6) with SMTP id g874ksC06868 for <iiu-admin@taint.org>;
    Sat, 7 Sep 2002 05:46:54 +0100
Message-Id: <200209070446.g874ksC06868@dogma.slashnull.org>
Received: (qmail 11101 invoked from network); 7 Sep 2002 04:47:28 -0000
Received: from unknown (HELO h) (192.168.0.2) by linux.local with SMTP;
    7 Sep 2002 04:47:28 -0000
From: ""Sales Department"" <smokesdirect@terra.es>
Subject: Half Price Cigarettes and Tobacco
To: iiu-admin@taint.org
Reply-To: smokesdirect@terra.es
Date: Sat, 7 Sep 2002 06:53:25 +0200
X-Priority: 3
X-Library: Indy 8.0.25
Sender: iiu-owner@taint.org
Errors-To: iiu-owner@taint.org
X-Beenthere: iiu@iiu.taint.org
X-Mailman-Version: 2.0.10
Precedence: bulk
List-Unsubscribe: <http://iiu.taint.org/mailman/listinfo/iiu>,
    <mailto:iiu-request@iiu.taint.org?subject=unsubscribe>
List-Id: Irish Internet Users <iiu.iiu.taint.org>
List-Post: <mailto:iiu@iiu.taint.org>
List-Help: <mailto:iiu-request@iiu.taint.org?subject=help>
List-Subscribe: <http://iiu.taint.org/mailman/listinfo/iiu>,
    <mailto:iiu-request@iiu.taint.org?subject=subscribe>
List-Archive: <http://iiu.taint.org/pipermail/iiu/>


Dear Sir or Madam

In the past you have requested information on discounted products. We hope that you find this of interest. If you are not a",1
"From marie_adolph@emailaccount.com  Sat Sep  7 22:05:52 2002
Return-Path: <marie_adolph@emailaccount.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 3661E16F49
	for <zzzz@localhost>; Sat,  7 Sep 2002 21:57:47 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sat, 07 Sep 2002 21:57:47 +0100 (IST)
Received: from webnote.net (mail.webnote.net [193.120.211.219]) by
    dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g875lVC08233 for
    <zzzz4_spamassassin.taint.org@jmason.org>; Sat, 7 Sep 2002 06:47:31 +0100
Received: from emailaccount.com
    (host217-37-151-137.in-addr.btopenworld.com [217.37.151.137]) by
    webnote.net (8.9.3/8.9.3) with SMTP id GAA24578 for <zzzz4@spamassassin.taint.org>;
    Sat, 7 Sep 2002 06:47:49 +0100
From: marie_adolph@emailaccount.com
Received: from 30.18.232.3 ([30.18.232.3]) by a231242.upc-a.zhello.nl with
    asmtp; Sun, 08 Sep 2002 08:42:09 -0800
Received: from unknown (HELO anther.webhostingtotalk.com)
    (184.188.244.146) by rly-xr02.nikavo.net with NNFMP; Sun, 08 Sep 2002
    00:41:14 -1100
Received: from [55.144.218.126] by rly-xl05.dohuya.com with local;
    Sat, 07 Sep 2002 13:40:19 -0400
Received: from rly-yk04.aolmd.com ([118.157.246.229]) by mail.gimmixx.net
    with local; 07 Sep 2002 09:39:24 -0400
Received: from unknown (HELO anther.webhostingtotalk.com) (38.176.136.1)
    by rly-xr02.nikavo.net with NNFMP; 07 Sep 2002 05:38:29 -0000
Reply-To: <marie_adolph@emailaccount.com>
Message-Id: <013e24d55c2e$7163c2d7$3cc30ad7@utuxsm>
To: <zzzz4@spamassassin.taint.org>
Subject: don't proscrastinate...it's only $14.95 per year
Date: Sat, 07 Sep 2002 05:19:48 -0000
MIME-Version: 1.0
X-Priority: 3 (Normal)
X-Msmail-Priority: Normal
X-Mailer: Microsoft Outlook, Build 10.0.2627
Importance: Normal
Content-Type: multipart/mixed; boundary=""----=_NextPart_000_00B6_07E34",1
"From tobaccodemon@terra.es  Sat Sep  7 22:05:58 2002
Return-Path: <tobaccodemon@terra.es>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 8AA5916F7A
	for <zzzz@localhost>; Sat,  7 Sep 2002 21:57:51 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sat, 07 Sep 2002 21:57:51 +0100 (IST)
Received: from linux.local ([213.9.248.135]) by dogma.slashnull.org
    (8.11.6/8.11.6) with SMTP id g87CdAC18868 for <zzzz@dogma.slashnull.org>;
    Sat, 7 Sep 2002 13:39:10 +0100
Message-Id: <200209071239.g87CdAC18868@dogma.slashnull.org>
Received: (qmail 13816 invoked from network); 7 Sep 2002 12:30:20 -0000
Received: from unknown (HELO h) (192.168.0.2) by linux.local with SMTP;
    7 Sep 2002 12:30:20 -0000
From: ""Sales Department"" <tobaccodemon@terra.es>
Subject: Half Price Cigarettes and Tobacco
To: zzzz@dogma.slashnull.org
Sender: Sales Department <tobaccodemon@terra.es>
Reply-To: tobaccodemon@terra.es
Date: Sat, 7 Sep 2002 14:36:20 +0200
X-Priority: 3
X-Library: Indy 8.0.25


Dear Sir or Madam

In the past you have requested information on discounted products. We hope that you find this of interest. If you are not a smoker, and find this email offensive, we sincerely apologise!  We will be only too happy to take you off our mailing list.

If you are a smoker, however, and are fed up with paying high prices for your cigarettes and tobacco, take a look at what we have to offer  by clicking on this link.
http://www.smokersunited.co.uk/?S=24&ID=2

We can send you, legally, by registered air mail, direct to your door, 4 cartons of cigarettes or 40 pouches of rolling tobacco (all brands are available) from only 170 Euros - about 105 pounds - fully inclusive of postage and packing.  Why pay more?

To remove yourself from our mailing list, please click below
mailto:smokersclub@terra.es

Yours faithfully.
Smokers United
h",1
"From ilug-admin@linux.ie  Sat Sep  7 22:05:55 2002
Return-Path: <ilug-admin@linux.ie>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 6A10D16F03
	for <zzzz@localhost>; Sat,  7 Sep 2002 21:57:49 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sat, 07 Sep 2002 21:57:49 +0100 (IST)
Received: from lugh.tuatha.org (root@lugh.tuatha.org [194.125.145.45]) by
    dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g87AnAC15095 for
    <zzzz-ilug@jmason.org>; Sat, 7 Sep 2002 11:49:10 +0100
Received: from lugh (root@localhost [127.0.0.1]) by lugh.tuatha.org
    (8.9.3/8.9.3) with ESMTP id LAA29895; Sat, 7 Sep 2002 11:48:37 +0100
Received: from [201.187.11.125] (sw59-152-110.adsl.seed.net.tw
    [61.59.152.110]) by lugh.tuatha.org (8.9.3/8.9.3) with SMTP id LAA29871
    for <ilug@linux.ie>; Sat, 7 Sep 2002 11:48:19 +0100
Date: Sat, 7 Sep 2002 11:48:19 +0100
From: vcqztr_2gk1525@deutsche-bank.de
X-Authentication-Warning: lugh.tuatha.org: Host sw59-152-110.adsl.seed.net.tw
    [61.59.152.110] claimed to be [201.187.11.125]
Received: from 5cpfcn by [201.187.86.125] with SMTP (MDaemon.v2.7.SP4.R)
    for <ilug@linux.ie>; Tue, 27 Aug 2002 01:35:53 +0800
Received: from login_0216.mailservice.net (mx.service.net[206.232.231.77]
    (may be forged)) by [192.201.131.147] (8.8.5/8.7.3) with SMTP id XAA05533
    for <ilug@linux.ie>;  PG, 27 K 2002 01:50:37 -0700 (EDT)
To: <ilug@linux.ie>
Reply-To: receive_adm@topservice.net
X-Pmflags: 10326341.10
X-Uidl: 10293217_192832.222
Comments: Authenticated Sender is <user127@topservice.net>
Message-Id: <39895881_74317521>
X-Mdaemon-Deliver-To: ilug@linux.ie
X-Return-Path: vcqztr_2gk1525@deutsche-bank.de
Subject: [ILUG] °ӷ~줽ǥX
Sender: ilug-admin@linux.ie
Errors-To: ilug-admin@linux.ie
X-Mailman-Version: 1.1
Precedence: bulk
List-Id: Irish Linux Users' Group <ilug.linux.ie>
X-Beenthe",1
"From webmake-talk-admin@lists.sourceforge.net  Sun Sep  8 00:29:58 2002
Return-Path: <webmake-talk-admin@example.sourceforge.net>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id F0AC616F16
	for <zzzz@localhost>; Sun,  8 Sep 2002 00:29:53 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sun, 08 Sep 2002 00:29:53 +0100 (IST)
Received: from usw-sf-list2.sourceforge.net (usw-sf-fw2.sourceforge.net
    [216.136.171.252]) by dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id
    g87NSqC04639 for <zzzz@jmason.org>; Sun, 8 Sep 2002 00:28:52 +0100
Received: from usw-sf-list1-b.sourceforge.net ([10.3.1.13]
    helo=usw-sf-list1.sourceforge.net) by usw-sf-list2.sourceforge.net with
    esmtp (Exim 3.31-VA-mm2 #1 (Debian)) id 17np0i-00029d-00; Sat,
    07 Sep 2002 16:29:04 -0700
Received: from abn130-247.interaktif.net.tr ([195.174.130.247]
    helo=webman.ttnet.net.tr) by usw-sf-list1.sourceforge.net with smtp (Exim
    3.31-VA-mm2 #1 (Debian)) id 17np0M-0007R0-00; Sat, 07 Sep 2002 16:28:43
    -0700
From: ""GREENCARD TRKYE SERVS"" <mailservis@ttnet.net.tr>
To: webmake-talk@example.sourceforge.net
X-Mailer: Microsoft Outlook Express 5.00.2919.7000
MIME-Version: 1.0
X-Precedence-Ref: 12340
Message-Id: <E17np0M-0007R0-00@usw-sf-list1.sourceforge.net>
Subject: [WM] GREEN CARD CEKLS  KACIRMAYIN
Sender: webmake-talk-admin@example.sourceforge.net
Errors-To: webmake-talk-admin@example.sourceforge.net
X-Beenthere: webmake-talk@example.sourceforge.net
X-Mailman-Version: 2.0.9-sf.net
Precedence: bulk
List-Help: <mailto:webmake-talk-request@example.sourceforge.net?subject=help>
List-Post: <mailto:webmake-talk@example.sourceforge.net>
List-Subscribe: <https://example.sourceforge.net/lists/listinfo/webmake-talk>,
    <mailto:webmake-talk-request@lists.sourceforge.net?subject=subscribe>
List-Id: Discussion of WebMake. <webmake-",1
"From nobody@sourceforge.net  Sun Sep  8 00:29:28 2002
Return-Path: <nobody@sourceforge.net>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id EC6FA16EFC
	for <zzzz@localhost>; Sun,  8 Sep 2002 00:29:09 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sun, 08 Sep 2002 00:29:10 +0100 (IST)
Received: from usw-sf-netmisc.sourceforge.net
    (usw-sf-sshgate.sourceforge.net [216.136.171.253]) by dogma.slashnull.org
    (8.11.6/8.11.6) with ESMTP id g87M0QC02022 for <zzzz@jmason.org>;
    Sat, 7 Sep 2002 23:00:26 +0100
Received: from usw-sf-web3-b.sourceforge.net ([10.3.1.23]
    helo=usw-sf-web3.sourceforge.net) by usw-sf-netmisc.sourceforge.net with
    esmtp (Exim 3.22 #1 (Debian)) id 17nndG-0004nN-00 for <zzzz@jmason.org>;
    Sat, 07 Sep 2002 15:00:46 -0700
Received: from nobody by usw-sf-web3.sourceforge.net with local (Exim 3.33
    #1 (Debian)) id 17nndG-0005Q3-00 for <zzzz@jmason.org>; Sat, 07 Sep 2002
    15:00:46 -0700
To: zzzz@spamassassin.taint.org
Subject: LIE`S, MIS-INFORMATION and FRAUD
From: ROBERT MOORE M P <MP@ENENKIO.ORG>
Message-Id: <E17nndG-0005Q3-00@usw-sf-web3.sourceforge.net>
Date: Sat, 07 Sep 2002 15:00:46 -0700

 
Sent e-mail message   
 
From: enenkio@webtv.net (RobertMoore) Date: Thu, Sep 5, 2002, 8:36am To: UlafalaA@forumsec.org.fj Subject: HAWAI`I & ENENKIO KINGDOMS AMERICANS SHAME ! 
Sent e-mail message 
From: enenkio@webtv.net (RobertMoore) Date: Thu, Sep 5, 2002, 4:10am
To: webmaster@cwis.org Subject: HAWAI`I & ENENKIO KINGDOMS AMERICANS 
SHAME !
Sent e-mail message 
From: enenkio@webtv.net (RobertMoore) Date: Tue, Sep 3, 2002, 6:55pm
To: rbernardo@starbulletin.com Subject: Hawaii & EnenKio Kingdoms 
Americans Shame !
Sent e-mail message 
From: enenkio@webtv.net (RobertMoore) Date: Thu, Aug 29, 2002, 
10:05am To: doswork@uic.edu Subject: HAWAI`I & ENENKIO KINGDOMS AMERICANS S",1
"From bigcepxxxmeb13mxy@aol.com  Sun Sep  8 14:43:36 2002
Return-Path: <bigcepxxxmeb13mxy@aol.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 57B9916F6D
	for <zzzz@localhost>; Sun,  8 Sep 2002 14:41:53 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sun, 08 Sep 2002 14:41:53 +0100 (IST)
Received: from frns.fujitaroad.co.jp ([211.4.180.20]) by
    dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g88CuHC30128 for
    <webmaster@efi.ie>; Sun, 8 Sep 2002 13:56:18 +0100
Received: from frmail.fujitaroad.co.jp ([192.168.16.250]) by
    frns.fujitaroad.co.jp (3.7W-200208301154) with ESMTP id g88CYoR21059;
    Sun, 8 Sep 2002 21:34:50 +0900
Received: by frmail.fujitaroad.co.jp (3.7W-200203110915) id g88CYfT12379;
    Sun, 8 Sep 2002 21:34:43 +0900
Message-Id: <200209081234.g88CYfT12379@frmail.fujitaroad.co.jp>
To: <Mark@fujitaroad.co.jp>
From: bigcepxxxmeb13mxy@aol.com
Subject: Make Huge Profits on eBay                          951
Date: Sun, 08 Sep 2002 08:34:40 -0400
MIME-Version: 1.0
X-Priority: 3
X-Msmail-Priority: Normal
Reply-To: bigcepxxxmeb13mxy@aol.com
Content-Type: text/html; charset=""iso-8859-1""
Content-Transfer-Encoding: quoted-printable

<html>
<head>
<meta http-equiv=3D""Content-Type"" content=3D""text/html; 
charset=3Diso-8859-1"">
</head>

<body bgcolor=3D""#FFFFFF"">
<table width=3D""58%"" height=3D""257"">
  <tr valign=3D""top""> 
    <td height=3D""253""> 
      <p><font size=3D""3""><b>Fortunes are literally being made in this new=
 marketplace.</b></font> 
      </p>
      <p>O<font size=3D""3""></font><font size=3D""3"">ver <b>$9 Billion</b> i=
n merchandise 
        was sold on <b>eBay</b> in 2001 by people just like you - <u>right=
 from 
        their homes</u>! </font></p>
      <p><font size=3D""3"">Now you too can learn the secrets of <b>successf=
ul selling 
        </b>on<b> eBay</b> and <b>make",1
"From martin_francis7@yahoo.fr  Sun Sep  8 14:43:37 2002
Return-Path: <martin_francis7@yahoo.fr>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id EF1B716F6E
	for <zzzz@localhost>; Sun,  8 Sep 2002 14:41:54 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sun, 08 Sep 2002 14:41:54 +0100 (IST)
Received: from web14407.mail.yahoo.com (web14407.mail.yahoo.com
    [216.136.174.77]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g88DSxC30993 for <zzzz@jmason.org>; Sun, 8 Sep 2002 14:29:00 +0100
Message-Id: <20020908132920.1093.qmail@web14407.mail.yahoo.com>
Received: from [64.110.29.20] by web14407.mail.yahoo.com via HTTP;
    Sun, 08 Sep 2002 15:29:20 CEST
Date: Sun, 8 Sep 2002 15:29:20 +0200 (CEST)
From: =?iso-8859-1?q?ackou=20acke=20martin=20francis?= <martin_francis7@yahoo.fr>
Subject: I NEED AN URGENT CAPABLE ASSISTANCE.TEL:+225 05775748
To: zzzz@spamassassin.taint.org
MIME-Version: 1.0
Content-Type: text/plain; charset=iso-8859-1
Content-Transfer-Encoding: 8bit

MR MARTIN FRANCIS
ABIDJAN COTE DIVOIRE
WEST AFRICA
TEL:+225 05775748.
                  
                  
                  URGENT AND NOBLE PROPOSAL

ATTN: DIRECTOR.
DEAR ,

I wish to extend my greeting to you and your entire
family. I got your contact from the ivoirian chamber
of commerce, I prayed over it and selected your name
among other names because of its esteeming
nature.Morever,after my strong prayers and fasting,
God reveals to me that you are straight forward,
Honest and Gods person.
This is the reason I never waste time to propose you
this business for our mutual benefits. Infact, You
will never regret it provided you give me your
possible best cooperate hand, Believe me.

I am MARTIN FRANCIS, A cote divoire national and the
only child of late Mr and Mrs FRANCIS. My late father
was the former financial controller of Cte d",1
"From 4s@insiq.us  Sun Sep  8 23:59:14 2002
Return-Path: <4s@insiq.us>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 7184A16F8B
	for <zzzz@localhost>; Sun,  8 Sep 2002 23:52:39 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Sun, 08 Sep 2002 23:52:39 +0100 (IST)
Received: from mail1.insuranceiq.com (host66.insuranceiq.com
    [65.217.159.66] (may be forged)) by dogma.slashnull.org (8.11.6/8.11.6)
    with ESMTP id g88I2xC04846 for <zzzz@jmason.org>; Sun, 8 Sep 2002 19:03:00
    +0100
Received: from mail pickup service by mail1.insuranceiq.com with Microsoft
    SMTPSVC; Sun, 8 Sep 2002 14:04:06 -0400
Subject: The ""Business-Owner Friendly"" Pension Plan
To: <zzzz@spamassassin.taint.org>
Date: Sun, 8 Sep 2002 14:04:06 -0400
From: ""IQ - Four Seasons"" <4s@insiq.us>
Message-Id: <64caa01c25762$1f3406b0$6b01a8c0@insuranceiq.com>
MIME-Version: 1.0
Thread-Index: AcJXRrD0cRYAG5pLS7G/+in8DFa8mA==
X-Mailer: Microsoft CDO for Windows 2000
X-Mimeole: Produced By Microsoft MimeOLE V5.50.4522.1200
Content-Class: urn:content-classes:message
X-Originalarrivaltime: 08 Sep 2002 18:04:06.0375 (UTC) FILETIME=[1F532770:01C25762]
Content-Type: multipart/alternative; boundary=""----=_NextPart_000_4103D_01C25725.29EA69B0""

This is a multi-part message in MIME format.

------=_NextPart_000_4103D_01C25725.29EA69B0
Content-Type: text/plain;
	charset=""Windows-1252""
Content-Transfer-Encoding: quoted-printable

 421(i) A Fully Insured, Tax Qualified Retirement Plan!=09
 	 	 	 	 =09
$353,253*	 $145,496*	 $40,000	 $30,000	 $11,000

=A7412(i)	 Defined Benefit	 Profit Sharing	 SEP	 401(K)	=20
 =09
 Designed For Business Owners Over Age 50=09
?  Contributions Are 100% Tax Deductible

?  US Government Approved ERISA Pension Plan Since 1974

?  Up To 90% of The Benefit Goes Directly To The Business Owner =09
Make Your Client's Retirement ",1
"From pamela4701@eudoramail.com  Mon Sep  9 10:51:29 2002
Return-Path: <pamela4701@eudoramail.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by zzzzason.org (Postfix) with ESMTP id 5D14216F17
	for <zzzz@localhost>; Mon,  9 Sep 2002 10:49:04 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 09 Sep 2002 10:49:04 +0100 (IST)
Received: from smtp-ft1.fr.colt.net (smtp-ft1.fr.colt.net [213.41.78.25])
    by dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g899AfC06863 for
    <webmaster@efi.ie>; Mon, 9 Sep 2002 10:10:41 +0100
Received: from mailsweeper.abc-arbitrage.com (mailhost2.abc-arbitrage.com
    [213.41.18.43]) by smtp-ft1.fr.colt.net with ESMTP id g899AvS20929 for
    <webmaster@efi.ie>; Mon, 9 Sep 2002 11:10:57 +0200
Received: from 210.214.94.76 (unverified) by mailsweeper.abc-arbitrage.com
    (Content Technologies SMTPRS 4.2.10) with ESMTP id
    <T5d3abf3ca1c0a8bf0537c@mailsweeper.abc-arbitrage.com>; Mon,
    9 Sep 2002 11:06:09 +0200
Message-Id: <00005cd5540a$00004a9b$00007fa8@mx1.eudoramail.com>
To: <Undisclosed.Recipients@smtp-ft1.fr.colt.net>
From: pamela4701@eudoramail.com
Subject: Let us find the right mortgage lender for you      AFPE
Date: Mon, 09 Sep 2002 14:36:18 -0700
MIME-Version: 1.0
Content-Type: text/plain; charset=""Windows-1252""
Content-Transfer-Encoding: 7bit

Dear Homeowner,
 
Interest Rates are at their lowest point in 40 years!

We help you find the best rate for your situation by
matching your needs with hundreds of lenders!

Home Improvement, Refinance, Second Mortgage,
Home Equity Loans, and More! Even with less than
perfect credit!

This service is 100% FREE to home owners and new
home buyers without any obligation. 

Just fill out a quick, simple form and jump-start
your future plans today!


Visit http://61.145.116.186/user0201/index.asp?Afft=QM10






To unsubscribe, please visit:

http://61.145.",1
